CHROMOSOME	ABNORMALITY	CODE	ORGAN	TOTAL_CASES	CHR_ORDER
6	+6	1908		6	6
6	-6	1910		5	6
6	-6	1922		8	6
6	+6	1922		9	6
6	-6	1926		14	6
6	+6	1926		4	6
6	-6	2001		2	6
6	+6	2003		3	6
6	-6	2003		9	6
6	-6	2004		3	6
6	-6	2005		18	6
6	+6	2005		5	6
6	+6	2410		2	6
6	-6	3001	0401	3	6
6	+6	3001	0401	5	6
6	+6	3003	0227	10	6
6	-6	3003	0227	2	6
6	-6	3003	0501	3	6
6	+6	3003	0501	3	6
6	-6	3003	0702	2	6
6	+6	3003	0704	2	6
6	-6	3003	0704	4	6
6	-6	3031	0301	4	6
6	-6	3099	0401	4	6
6	-6	3101	0601	2	6
6	-6	3102	0107	2	6
6	-6	3102	0227	3	6
6	+6	3102	0227	3	6
6	+6	3102	0401	8	6
6	-6	3102	0401	9	6
6	+6	3103	0107	2	6
6	-6	3103	0107	3	6
6	-6	3104	0107	6	6
6	-6	3105	0107	3	6
6	+6	3105	0107	4	6
6	+6	3107	0505	3	6
6	-6	3111	0107	26	6
6	+6	3111	0107	9	6
6	-6	3111	0214	4	6
6	-6	3111	0216	11	6
6	+6	3111	0216	8	6
6	-6	3111	0218	41	6
6	+6	3111	0218	9	6
6	-6	3111	0220	3	6
6	+6	3111	0220	4	6
6	-6	3111	0222	3	6
6	+6	3111	0227	20	6
6	-6	3111	0227	22	6
6	-6	3111	0301	104	6
6	+6	3111	0301	23	6
6	+6	3111	0401	29	6
6	-6	3111	0401	45	6
6	+6	3111	0501	13	6
6	-6	3111	0501	71	6
6	+6	3111	0505	4	6
6	-6	3111	0602	4	6
6	+6	3111	0704	2	6
6	-6	3111	0704	6	6
6	-6	3111		2	6
6	+6	3111		2	6
6	+6	3121	0103	3	6
6	+6	3121	0105	3	6
6	-6	3121	0105	4	6
6	-6	3121	0107	25	6
6	+6	3121	0107	6	6
6	-6	3121	0203	14	6
6	+6	3121	0203	9	6
6	-6	3121	0208	12	6
6	+6	3121	0208	5	6
6	-6	3121	0212	5	6
6	+6	3121	0212	5	6
6	-6	3121	0507	2	6
6	+6	3121	0509	4	6
6	+6	3121	1101	3	6
6	+6	3123	1101	4	6
6	+6	3125	1101	5	6
6	-6	3131	0301	2	6
6	+6	3131	0305	7	6
6	-6	3131	0305	8	6
6	+6	3135	0301	100	6
6	-6	3135	0301	7	6
6	+6	3141	0220	11	6
6	+6	3155	0401	2	6
6	-6	3199	0301	4	6
6	-6	3902	0601	11	6
6	+6	3902	0601	6	6
6	-6	3903	0501	5	6
6	+6	3903	0601	14	6
6	-6	3903	0601	27	6
6	-6	3905	0601	22	6
6	+6	3905	0601	5	6
6	+6	3909	0501	2	6
6	-6	5101	0801	3	6
6	+6	5101	0801	3	6
6	-6	5102	0801	3	6
6	+6	5103	0804	3	6
6	-6	5103		2	6
6	+6	5104	0801	27	6
6	-6	5104	0801	55	6
6	-6	5105	0801	2	6
6	-6	5107	0801	2	6
6	+6	5109	0801	2	6
6	-6	5109	0801	8	6
6	-6	5109	0808	3	6
6	-6	5115	0801	3	6
6	-6	5199	0801	3	6
6	+6	5199	0801	3	6
6	+6	5211	0810	5	6
6	-6	5211	0810	6	6
6	+6	5213	0240	2	6
6	-6	5213	0240	6	6
6	-6	5213	0703	15	6
6	+6	5213	0703	17	6
6	-6	5220	0801	4	6
6	+6	5220	0801	5	6
6	-6	5220	0803	2	6
6	-6	5220	0804	10	6
6	+6	5220	0804	12	6
6	+6	6011	0810	13	6
6	-6	6011	0810	9	6
6	+6	6011	1101	11	6
6	-6	6011	1101	14	6
6	-6	6011	1410	4	6
6	+6	6011	1410	4	6
6	-6	8004	0902	4	6
6	+6	8007	0902	2	6
6	-6	8022	0902	2	6
6	-6	8028	0902	2	6
6	-6	8037	0902	2	6
6	+6	8116	0902	2	6
6	-6	8125	0240	3	6
6	-6	8125	0902	3	6
6	-6	8134	0902	2	6
6	-6	8137	0902	12	6
6	-6	8304	0505	9	6
6	-6	8310	0902	10	6
6	+6	8310	0902	2	6
6	-6	8319	0902	10	6
6	+6	8319	0902	4	6
6	+6	8322	0902	6	6
6	-6	8322	0902	9	6
6	-6	8325	0902	3	6
6	-6	8516	0902	25	6
6	+6	8516	0902	9	6
6	-6	8519	0902	3	6
6	-6	8522	0902	10	6
6	+6	8522	0902	2	6
6	-6	8531	0902	4	6
6	-6	8541	0902	13	6
6	+6	8541	0902	4	6
6	+6	8542	0902	2	6
6	-6	8607	0901	2	6
6	-6	8622	0901	30	6
6	+6	8622	0901	4	6
6	-6	8625	0901	2	6
6	-6	8631	0901	2	6
6	+6	8634	0901	2	6
6	-6	8634	0901	4	6
6	+6	8710	0901	10	6
6	-6	8710	0901	24	6
6	-6	8710	0902	2	6
6	-6	8710	1410	2	6
6	-6	8740	0901	11	6
6	+6	8740	0901	13	6
6	+6	8740	0902	2	6
6	+6	8743	0901	3	6
6	-6	8743	0901	5	6
6	-6	8804	0801	44	6
6	+6	8804	0801	4	6
6	-6	8804		2	6
6	-6	8810	0109	15	6
6	+6	8810	0109	4	6
6	-6	8810	0233	2	6
6	-6	8813	0505	2	6
6	+6	8816	0216	3	6
6	+6	8816	0240	2	6
6	+6	9010	0401	2	6
6	+6	9029		8	6
6	+6	9049	0401	2	6
6	-6	9049	0401	3	6
7	+7	1010		2	7
7	-7	1010		6	7
7	+7	1020		4	7
7	-7	1020		49	7
7	+7	1101		24	7
7	-7	1101		974	7
7	+7	1102		4	7
7	-7	1102		85	7
7	+7	1103		10	7
7	-7	1103		206	7
7	-7	1104		288	7
7	+7	1104		5	7
7	-7	1106		19	7
7	+7	1106		2	7
7	+7	1107		12	7
7	-7	1107		225	7
7	-7	1108		55	7
7	+7	1108		7	7
7	-7	1109		18	7
7	+7	1109		5	7
7	+7	1110		2	7
7	-7	1110		8	7
7	+7	1112		11	7
7	-7	1112		187	7
7	+7	1113		14	7
7	-7	1113		80	7
7	-7	1115		2	7
7	-7	1117		3	7
7	-7	1202		150	7
7	+7	1202		23	7
7	-7	1203		7	7
7	-7	1301		4	7
7	+7	1302		2	7
7	-7	1302		51	7
7	-7	1303		4	7
7	-7	1304		98	7
7	-7	1401		18	7
7	-7	1402		12	7
7	-7	1403		19	7
7	-7	1404		6	7
7	-7	1406		3	7
7	-7	1501		279	7
7	+7	1501		3	7
7	-7	1505		118	7
7	-7	1507		30	7
7	-7	1509		240	7
7	+7	1509		4	7
7	-7	1515		30	7
7	-7	1517		2	7
7	-7	1519		41	7
7	-7	1521		59	7
7	+7	1602		165	7
7	-7	1602		644	7
7	+7	1702		395	7
7	-7	1702		78	7
7	+7	1708		14	7
7	-7	1708		7	7
7	-7	1710		3	7
7	+7	1710		3	7
7	-7	1714		2	7
7	+7	1801		106	7
7	-7	1801		19	7
7	+7	1802		23	7
7	-7	1802		25	7
7	-7	1804		2	7
7	+7	1806		3	7
7	-7	1808		12	7
7	+7	1808		15	7
7	-7	1810		18	7
7	+7	1810		304	7
7	+7	1812	0210	2	7
7	-7	1812	0225	2	7
7	+7	1812	0810	2	7
7	-7	1814		2	7
7	+7	1814		6	7
7	-7	1816		3	7
7	+7	1816		8	7
7	-7	1818		4	7
7	+7	1820	0601	3	7
7	+7	1820		236	7
7	-7	1820		51	7
7	-7	1822		11	7
7	+7	1822		90	7
7	+7	1835		2	7
7	+7	1840		2	7
7	-7	1845		2	7
7	+7	1899		3	7
7	+7	1901		16	7
7	-7	1901		5	7
7	-7	1902		11	7
7	+7	1902		2	7
7	-7	1904		2	7
7	+7	1906		12	7
7	-7	1906		5	7
7	+7	1908		25	7
7	-7	1908		5	7
7	+7	1910		9	7
7	+7	1914		2	7
7	-7	1914		3	7
7	+7	1918		2	7
7	+7	1922		25	7
7	+7	1924		2	7
7	+7	1926		25	7
7	-7	1926		6	7
7	-7	2001		3	7
7	+7	2002		2	7
7	-7	2002		3	7
7	-7	2003		12	7
7	-7	2004		3	7
7	+7	2005		10	7
7	-7	2005		11	7
7	+7	3001	0401	15	7
7	-7	3001	0401	5	7
7	+7	3003	0210	5	7
7	-7	3003	0227	2	7
7	+7	3003	0227	69	7
7	+7	3003	0301	13	7
7	-7	3003	0501	2	7
7	+7	3003	0501	2	7
7	+7	3003	0702	11	7
7	-7	3003	0702	3	7
7	+7	3003	0704	34	7
7	+7	3011	0101	2	7
7	+7	3031	0301	12	7
7	+7	3055	0401	2	7
7	-7	3099	0301	2	7
7	+7	3099	0301	3	7
7	+7	3099	0401	3	7
7	+7	3099	0501	4	7
7	+7	3102	0227	11	7
7	-7	3102	0227	7	7
7	-7	3102	0305	2	7
7	+7	3102	0401	18	7
7	-7	3102	0401	4	7
7	+7	3102	0501	2	7
7	+7	3103	0107	2	7
7	-7	3103	0501	2	7
7	+7	3104	0107	6	7
7	-7	3105	0107	3	7
7	+7	3105	0107	3	7
7	+7	3107	0505	3	7
7	+7	3111	0107	42	7
7	-7	3111	0107	6	7
7	-7	3111	0214	2	7
7	+7	3111	0214	2	7
7	+7	3111	0216	20	7
7	-7	3111	0216	6	7
7	+7	3111	0218	34	7
7	-7	3111	0218	8	7
7	+7	3111	0220	7	7
7	-7	3111	0222	4	7
7	+7	3111	0222	4	7
7	+7	3111	0227	103	7
7	-7	3111	0227	7	7
7	-7	3111	0301	17	7
7	+7	3111	0301	445	7
7	+7	3111	0305	2	7
7	-7	3111	0401	39	7
7	+7	3111	0401	89	7
7	+7	3111	0501	42	7
7	-7	3111	0501	51	7
7	+7	3111	0505	17	7
7	-7	3111	0505	3	7
7	+7	3111	0602	23	7
7	+7	3111	0704	23	7
7	-7	3111	0704	3	7
7	+7	3111	1410	2	7
7	+7	3111		9	7
7	+7	3115	0210	7	7
7	+7	3117	0210	2	7
7	-7	3121	0101	2	7
7	+7	3121	0101	2	7
7	+7	3121	0103	6	7
7	+7	3121	0105	16	7
7	-7	3121	0105	5	7
7	-7	3121	0107	10	7
7	+7	3121	0107	30	7
7	+7	3121	0203	17	7
7	-7	3121	0203	5	7
7	+7	3121	0208	10	7
7	-7	3121	0208	6	7
7	-7	3121	0212	6	7
7	+7	3121	0212	6	7
7	+7	3121	0214	3	7
7	+7	3121	0305	3	7
7	-7	3121	0507	7	7
7	+7	3121	0509	12	7
7	-7	3121	0509	3	7
7	+7	3121	1101	5	7
7	+7	3123	1101	12	7
7	+7	3131	0301	10	7
7	+7	3131	0303	6	7
7	+7	3131	0305	21	7
7	-7	3131	0305	7	7
7	-7	3135	0301	13	7
7	+7	3135	0301	82	7
7	+7	3141	0220	17	7
7	-7	3141	0220	3	7
7	+7	3151	0107	5	7
7	+7	3151	0218	3	7
7	+7	3151	0703	2	7
7	+7	3155	0401	3	7
7	+7	3199	0210	3	7
7	+7	3199	0218	2	7
7	+7	3199	0301	3	7
7	-7	3199	0401	2	7
7	+7	3199	0401	2	7
7	+7	3199	0509	2	7
7	+7	3902	0601	33	7
7	-7	3902	0601	3	7
7	+7	3903	0140	3	7
7	+7	3903	0240	2	7
7	-7	3903	0501	3	7
7	+7	3903	0501	4	7
7	-7	3903	0601	15	7
7	+7	3903	0601	43	7
7	+7	3905	0501	2	7
7	+7	3905	0601	20	7
7	-7	3905	0601	7	7
7	+7	3909	0501	2	7
7	-7	5101	0801	3	7
7	+7	5101	0801	9	7
7	+7	5102	0801	10	7
7	+7	5102	0804	2	7
7	+7	5103	0801	10	7
7	+7	5103	0804	4	7
7	-7	5104	0801	14	7
7	+7	5104	0801	210	7
7	+7	5105	0801	6	7
7	+7	5105	0804	4	7
7	-7	5107	0801	2	7
7	+7	5107	0801	9	7
7	+7	5109	0801	11	7
7	-7	5109	0801	3	7
7	+7	5109	0804	4	7
7	+7	5109	0806	2	7
7	+7	5109	0808	3	7
7	+7	5115	0801	9	7
7	+7	5199	0801	10	7
7	-7	5199	0801	3	7
7	+7	5211	0810	4	7
7	-7	5211	0810	5	7
7	-7	5213	0240	3	7
7	+7	5213	0240	4	7
7	+7	5213	0703	28	7
7	-7	5213	0703	8	7
7	+7	5220	0801	12	7
7	+7	5220	0804	18	7
7	-7	5220	0804	3	7
7	+7	5230	0240	2	7
7	+7	5299	0703	2	7
7	+7	5299		2	7
7	+7	6011	0810	14	7
7	-7	6011	0810	5	7
7	+7	6011	1101	21	7
7	-7	6011	1101	4	7
7	+7	6011	1410	17	7
7	+7	8004	0902	3	7
7	+7	8019	0301	3	7
7	-7	8031	0240	2	7
7	+7	8034	0902	3	7
7	-7	8037	0902	2	7
7	-7	8110	0501	2	7
7	-7	8116	0902	2	7
7	+7	8119	0902	4	7
7	+7	8128	0902	3	7
7	+7	8131	0902	2	7
7	+7	8137	0902	12	7
7	-7	8137	0902	4	7
7	+7	8207	0902	9	7
7	-7	8304	0505	7	7
7	+7	8307	0902	3	7
7	-7	8310	0216	2	7
7	+7	8310	0225	2	7
7	-7	8310	0240	2	7
7	-7	8310	0902	7	7
7	+7	8310	0902	7	7
7	+7	8316	0902	2	7
7	+7	8319	0240	2	7
7	+7	8319	0305	3	7
7	-7	8319	0902	6	7
7	+7	8319	0902	9	7
7	-7	8322	0902	5	7
7	+7	8322	0902	7	7
7	-7	8325	0902	2	7
7	+7	8325	0902	2	7
7	+7	8501	0902	3	7
7	+7	8504	1202	2	7
7	+7	8510	0801	2	7
7	+7	8510	0902	3	7
7	+7	8516	0240	2	7
7	+7	8516	0902	26	7
7	-7	8516	0902	6	7
7	+7	8519	0902	4	7
7	+7	8522	0902	20	7
7	+7	8525	0902	2	7
7	+7	8531	0902	12	7
7	-7	8531	0902	2	7
7	+7	8541	0902	11	7
7	-7	8541	0902	8	7
7	+7	8622	0901	33	7
7	-7	8622	0901	5	7
7	+7	8625	0901	3	7
7	+7	8625	0902	4	7
7	+7	8631	0901	2	7
7	+7	8634	0901	11	7
7	+7	8710	0901	15	7
7	-7	8710	0901	17	7
7	+7	8713	0901	2	7
7	-7	8734	0901	3	7
7	+7	8734	0901	6	7
7	+7	8737	0901	6	7
7	-7	8740	0901	13	7
7	+7	8740	0901	29	7
7	-7	8740	0902	2	7
7	-7	8740	1410	2	7
7	+7	8740	1410	4	7
7	+7	8743	0901	9	7
7	-7	8804	0801	24	7
7	+7	8804	0801	28	7
7	+7	8804	0804	2	7
7	+7	8804	0808	2	7
7	+7	8807	0301	3	7
7	+7	8810	0109	11	7
7	-7	8810	0109	7	7
7	+7	8810	0233	2	7
7	-7	8813	0505	3	7
7	+7	8813	0505	5	7
7	+7	8816	0216	3	7
7	+7	8816	0240	3	7
7	-7	8899	0107	2	7
7	+7	9010	0602	5	7
7	+7	9010	0704	8	7
7	+7	9010	0902	5	7
7	+7	9010	1303	2	7
7	-7	9029		8	7
7	+7	9049	0101	2	7
7	+7	9049	0203	5	7
7	+7	9049	0401	3	7
7	+7	9049	0704	12	7
7	+7	9059	0901	29	7
7	+7	9059	0902	50	7
7	+7	9059	1201	4	7
7	+7	9099	0220	2	7
8	+8	1010		13	8
8	+8	1020		32	8
8	-8	1020		7	8
8	+8	1101		803	8
8	-8	1101		83	8
8	+8	1102		72	8
8	-8	1102		9	8
8	+8	1103		192	8
8	-8	1103		19	8
8	+8	1104		370	8
8	-8	1104		47	8
8	+8	1106		208	8
8	-8	1106		8	8
8	-8	1107		21	8
8	+8	1107		334	8
8	-8	1108		10	8
8	+8	1108		211	8
8	+8	1109		103	8
8	+8	1110		53	8
8	+8	1112		138	8
8	-8	1112		20	8
8	+8	1113		103	8
8	-8	1113		3	8
8	+8	1115		2	8
8	-8	1202		32	8
8	+8	1202		908	8
8	+8	1203		80	8
8	+8	1301		11	8
8	-8	1302		2	8
8	+8	1302		92	8
8	+8	1303		8	8
8	+8	1304		16	8
8	-8	1304		2	8
8	-8	1401		3	8
8	+8	1401		43	8
8	+8	1402		55	8
8	+8	1403		44	8
8	-8	1403		4	8
8	+8	1404		13	8
8	+8	1405		2	8
8	+8	1406		10	8
8	-8	1501		16	8
8	+8	1501		181	8
8	+8	1505		170	8
8	-8	1505		7	8
8	-8	1507		2	8
8	+8	1507		58	8
8	-8	1509		12	8
8	+8	1509		207	8
8	+8	1515		28	8
8	+8	1517		2	8
8	+8	1519		32	8
8	-8	1519		4	8
8	-8	1521		3	8
8	+8	1521		54	8
8	-8	1602		246	8
8	+8	1602		912	8
8	-8	1702		244	8
8	+8	1702		76	8
8	-8	1704		2	8
8	+8	1704		2	8
8	-8	1708		27	8
8	+8	1708		9	8
8	-8	1710		3	8
8	+8	1710		4	8
8	+8	1799		2	8
8	-8	1801		32	8
8	+8	1801		49	8
8	+8	1802		36	8
8	-8	1802		61	8
8	-8	1804		7	8
8	+8	1806		3	8
8	-8	1806		5	8
8	+8	1808		10	8
8	-8	1808		45	8
8	+8	1810		110	8
8	-8	1810		55	8
8	+8	1814		3	8
8	+8	1816		6	8
8	-8	1816		8	8
8	-8	1818		2	8
8	+8	1820	0601	2	8
8	-8	1820	0601	3	8
8	-8	1820		101	8
8	+8	1820		64	8
8	-8	1822		14	8
8	+8	1822		35	8
8	-8	1830		3	8
8	+8	1835		7	8
8	-8	1845		2	8
8	-8	1901		11	8
8	+8	1901		6	8
8	-8	1902		17	8
8	+8	1902		17	8
8	-8	1904		3	8
8	+8	1904		5	8
8	+8	1906		14	8
8	-8	1906		18	8
8	-8	1908		12	8
8	+8	1908		14	8
8	-8	1910		2	8
8	+8	1910		3	8
8	+8	1918		27	8
8	-8	1922		2	8
8	+8	1922		7	8
8	-8	1926		11	8
8	+8	1926		18	8
8	-8	2001		4	8
8	+8	2002		8	8
8	+8	2003		7	8
8	-8	2003		8	8
8	-8	2004		2	8
8	-8	2005		15	8
8	+8	2005		7	8
8	+8	2430		2	8
8	-8	3001	0401	10	8
8	+8	3001	0401	9	8
8	+8	3003	0210	14	8
8	-8	3003	0210	2	8
8	+8	3003	0227	15	8
8	-8	3003	0227	4	8
8	+8	3003	0501	3	8
8	-8	3003	0501	4	8
8	-8	3003	0702	2	8
8	+8	3003	0702	9	8
8	-8	3003	0704	3	8
8	+8	3003	0704	8	8
8	-8	3031	0301	4	8
8	+8	3099	0210	2	8
8	+8	3099	0301	2	8
8	+8	3099	0401	2	8
8	-8	3099	0401	3	8
8	-8	3101	0401	3	8
8	-8	3102	0107	2	8
8	+8	3102	0218	2	8
8	-8	3102	0227	12	8
8	+8	3102	0227	15	8
8	-8	3102	0401	11	8
8	+8	3102	0401	7	8
8	+8	3102	0501	3	8
8	+8	3103	0105	2	8
8	+8	3103	0107	2	8
8	-8	3103	0107	4	8
8	-8	3103	0216	2	8
8	-8	3103	0501	2	8
8	-8	3104	0107	6	8
8	-8	3105	0107	4	8
8	+8	3105	0107	4	8
8	-8	3107	0505	2	8
8	+8	3107	0505	5	8
8	+8	3111	0107	11	8
8	-8	3111	0107	33	8
8	-8	3111	0214	3	8
8	-8	3111	0216	15	8
8	+8	3111	0216	29	8
8	+8	3111	0218	18	8
8	-8	3111	0218	22	8
8	+8	3111	0220	2	8
8	-8	3111	0220	7	8
8	-8	3111	0222	2	8
8	+8	3111	0227	29	8
8	-8	3111	0227	32	8
8	-8	3111	0301	151	8
8	+8	3111	0301	47	8
8	+8	3111	0401	62	8
8	-8	3111	0401	72	8
8	+8	3111	0501	23	8
8	-8	3111	0501	89	8
8	+8	3111	0505	3	8
8	-8	3111	0505	4	8
8	+8	3111	0507	2	8
8	-8	3111	0602	10	8
8	+8	3111	0602	2	8
8	-8	3111	0704	11	8
8	-8	3111	1410	3	8
8	-8	3111		2	8
8	+8	3111		2	8
8	+8	3113	0210	2	8
8	+8	3115	0210	4	8
8	+8	3117	0210	3	8
8	-8	3119	0107	3	8
8	+8	3121	0101	3	8
8	-8	3121	0103	2	8
8	+8	3121	0103	2	8
8	-8	3121	0105	10	8
8	+8	3121	0105	7	8
8	-8	3121	0107	28	8
8	+8	3121	0107	6	8
8	-8	3121	0203	15	8
8	+8	3121	0203	17	8
8	-8	3121	0208	11	8
8	+8	3121	0208	7	8
8	+8	3121	0212	7	8
8	-8	3121	0212	8	8
8	-8	3121	0214	3	8
8	-8	3121	0507	5	8
8	-8	3121	0509	2	8
8	+8	3121	0509	4	8
8	-8	3121	1101	2	8
8	+8	3121	1101	5	8
8	-8	3123	1101	2	8
8	+8	3123	1101	4	8
8	-8	3125	1101	6	8
8	+8	3131	0303	2	8
8	-8	3131	0305	17	8
8	+8	3131	0305	5	8
8	+8	3135	0301	121	8
8	-8	3135	0301	9	8
8	-8	3141	0220	2	8
8	+8	3141	0220	37	8
8	+8	3155	0401	2	8
8	+8	3199	0210	2	8
8	+8	3199	0218	2	8
8	-8	3199	0301	4	8
8	-8	3199	0401	2	8
8	+8	3199	0401	2	8
8	+8	3199	0501	2	8
8	-8	3199	0501	3	8
8	+8	3902	0601	35	8
8	-8	3902	0601	5	8
8	+8	3902	0803	2	8
8	+8	3903	0140	4	8
8	+8	3903	0501	9	8
8	-8	3903	0601	15	8
8	+8	3903	0601	49	8
8	+8	3905	0140	2	8
8	+8	3905	0501	3	8
8	-8	3905	0601	12	8
8	+8	3905	0601	26	8
8	+8	3905	0803	2	8
8	+8	5101	0801	3	8
8	+8	5102	0801	2	8
8	+8	5103	0801	5	8
8	+8	5103	0804	3	8
8	+8	5104	0801	27	8
8	-8	5104	0801	56	8
8	-8	5105	0801	2	8
8	+8	5105	0801	2	8
8	+8	5109	0801	4	8
8	-8	5109	0801	5	8
8	+8	5109	0804	5	8
8	+8	5109	0806	2	8
8	-8	5109	0808	2	8
8	-8	5115	0801	2	8
8	+8	5115	0801	5	8
8	+8	5199	0801	2	8
8	-8	5199	0801	4	8
8	+8	5211	0810	2	8
8	-8	5211	0810	5	8
8	+8	5213	0140	2	8
8	+8	5213	0240	3	8
8	-8	5213	0240	4	8
8	+8	5213	0703	13	8
8	-8	5213	0703	18	8
8	-8	5213	0902	3	8
8	+8	5220	0801	3	8
8	-8	5220	0801	9	8
8	+8	5220	0804	12	8
8	-8	5220	0804	18	8
8	+8	5230	0902	2	8
8	-8	6011	0810	2	8
8	+8	6011	0810	39	8
8	+8	6011	1101	13	8
8	-8	6011	1101	15	8
8	-8	6011	1410	13	8
8	+8	6011	1410	4	8
8	-8	8004	0902	2	8
8	+8	8004	0902	5	8
8	-8	8007	0902	5	8
8	+8	8007	0902	5	8
8	-8	8031	0240	2	8
8	+8	8031	0902	2	8
8	+8	8034	0240	3	8
8	+8	8034	0902	19	8
8	-8	8037	0902	2	8
8	+8	8040	0902	4	8
8	+8	8116	0109	2	8
8	-8	8116	0902	3	8
8	+8	8119	0902	17	8
8	+8	8122	0902	13	8
8	-8	8122	0902	2	8
8	+8	8125	0902	2	8
8	+8	8128	0902	10	8
8	+8	8131	0902	11	8
8	-8	8137	0902	11	8
8	+8	8137	0902	6	8
8	-8	8304	0505	10	8
8	+8	8304	0505	4	8
8	+8	8307	0902	2	8
8	-8	8310	0216	4	8
8	-8	8310	0240	3	8
8	-8	8310	0902	13	8
8	+8	8310	0902	6	8
8	+8	8316	0902	3	8
8	+8	8319	0240	5	8
8	+8	8319	0305	5	8
8	+8	8319	0509	5	8
8	+8	8319	0902	23	8
8	-8	8319	0902	5	8
8	+8	8322	0240	2	8
8	-8	8322	0902	6	8
8	+8	8322	0902	6	8
8	-8	8325	0902	2	8
8	+8	8325	0902	2	8
8	+8	8419	0902	2	8
8	-8	8501	0902	2	8
8	-8	8516	0240	2	8
8	+8	8516	0240	2	8
8	-8	8516	0902	15	8
8	+8	8516	0902	17	8
8	+8	8519	0210	2	8
8	+8	8522	0902	28	8
8	-8	8522	0902	7	8
8	+8	8525	0902	2	8
8	+8	8531	0902	18	8
8	-8	8531	0902	2	8
8	+8	8540	0902	2	8
8	-8	8541	0902	12	8
8	+8	8541	0902	5	8
8	+8	8542	0902	3	8
8	+8	8599	0240	2	8
8	-8	8604	0901	2	8
8	-8	8607	0901	2	8
8	+8	8619	0107	3	8
8	-8	8622	0901	10	8
8	+8	8622	0901	14	8
8	+8	8625	0901	3	8
8	+8	8625	0902	3	8
8	-8	8631	0901	3	8
8	-8	8634	0901	2	8
8	+8	8634	0901	8	8
8	+8	8710	0901	10	8
8	-8	8710	0901	30	8
8	+8	8737	0901	4	8
8	+8	8740	0107	2	8
8	+8	8740	0140	3	8
8	+8	8740	0240	2	8
8	+8	8740	0301	3	8
8	+8	8740	0801	2	8
8	+8	8740	0901	121	8
8	-8	8740	0901	9	8
8	+8	8740	0902	16	8
8	+8	8740	1410	5	8
8	+8	8743	0901	2	8
8	-8	8743	0901	5	8
8	+8	8804	0801	19	8
8	-8	8804	0801	44	8
8	-8	8804	0808	4	8
8	+8	8807	0301	6	8
8	-8	8810	0109	15	8
8	+8	8810	0109	8	8
8	-8	8813	0505	2	8
8	+8	8813	0505	3	8
8	+8	8816	0240	2	8
8	+8	8819	0801	2	8
8	+8	8899	0107	14	8
8	-8	9010	0401	2	8
8	+8	9010	0704	2	8
8	+8	9013	0214	2	8
8	+8	9029		29	8
8	+8	9049	0101	2	8
8	+8	9059	0902	5	8
9	+9	1010		2	9
9	-9	1010		4	9
9	+9	1020		3	9
9	-9	1020		8	9
9	-9	1101		108	9
9	+9	1101		113	9
9	+9	1102		10	9
9	-9	1102		9	9
9	-9	1103		17	9
9	+9	1103		23	9
9	-9	1104		45	9
9	+9	1104		45	9
9	-9	1106		11	9
9	+9	1106		6	9
9	-9	1107		27	9
9	+9	1107		40	9
9	+9	1108		14	9
9	-9	1108		8	9
9	-9	1109		5	9
9	+9	1109		8	9
9	+9	1112		20	9
9	-9	1112		41	9
9	-9	1113		30	9
9	+9	1113		8	9
9	-9	1202		39	9
9	+9	1202		43	9
9	-9	1203		4	9
9	+9	1203		4	9
9	+9	1302		9	9
9	-9	1304		2	9
9	+9	1304		2	9
9	+9	1401		8	9
9	-9	1402		3	9
9	+9	1402		67	9
9	+9	1403		19	9
9	-9	1403		2	9
9	+9	1404		10	9
9	-9	1501		14	9
9	+9	1501		30	9
9	+9	1505		8	9
9	-9	1505		9	9
9	-9	1507		3	9
9	+9	1507		6	9
9	-9	1509		19	9
9	+9	1509		20	9
9	+9	1515		3	9
9	-9	1519		5	9
9	+9	1519		5	9
9	+9	1521		6	9
9	-9	1521		8	9
9	+9	1602		281	9
9	-9	1602		486	9
9	-9	1702		52	9
9	+9	1702		545	9
9	+9	1708		10	9
9	-9	1708		6	9
9	-9	1710		3	9
9	+9	1801		18	9
9	-9	1801		40	9
9	+9	1802		15	9
9	-9	1802		51	9
9	-9	1804		7	9
9	-9	1808		58	9
9	+9	1808		6	9
9	-9	1810		34	9
9	+9	1810		42	9
9	-9	1812	0216	2	9
9	-9	1812	0225	2	9
9	-9	1814		2	9
9	+9	1816		4	9
9	-9	1816		6	9
9	-9	1820	0601	2	9
9	-9	1820	0801	2	9
9	+9	1820		73	9
9	-9	1820		90	9
9	-9	1822		14	9
9	+9	1822		9	9
9	-9	1830		2	9
9	-9	1835		2	9
9	-9	1840		2	9
9	+9	1840		3	9
9	-9	1901		11	9
9	+9	1901		6	9
9	-9	1902		13	9
9	-9	1906		28	9
9	+9	1906		4	9
9	-9	1908		13	9
9	+9	1908		16	9
9	-9	1910		4	9
9	+9	1910		4	9
9	-9	1922		7	9
9	+9	1922		8	9
9	+9	1924		4	9
9	-9	1926		19	9
9	+9	1926		9	9
9	-9	2001		3	9
9	+9	2001		4	9
9	-9	2002		2	9
9	-9	2003		10	9
9	+9	2003		9	9
9	-9	2004		3	9
9	+9	2004		4	9
9	-9	2005		13	9
9	+9	2005		16	9
9	-9	2410		4	9
9	+9	2440		4	9
9	+9	3001	0401	11	9
9	+9	3003	0227	15	9
9	-9	3003	0501	3	9
9	-9	3003	0702	2	9
9	+9	3003	0702	9	9
9	+9	3003	0704	12	9
9	-9	3031	0301	3	9
